Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
21.05.2026, 00:52:50;Brahmaparuss;Doswiadczenie;148.823.377 / 148.845.135;148.860.092 / 148.899.700;36715
21.05.2026, 00:52:50;Brahmaparuss;Walki;94.848;94.849;1
21.05.2026, 00:52:50;Brahmaparuss;Zrabowane dobra;244.977.141.598 krwi;245.001.176.514 krwi;24034916
21.05.2026, 00:52:54;Viktor;Doswiadczenie;132.693.498 / 132.720.670;132.736.879 / 132.772.195;43381
21.05.2026, 00:52:54;Viktor;Wytrzymalosc;2374;2375;1
21.05.2026, 00:52:54;Viktor;Walki;49.273;49.283;10
21.05.2026, 00:52:54;Viktor;Zrabowane dobra;240.485.128.192 krwi;240.513.701.611 krwi;28573419
21.05.2026, 00:52:55;PEON;Doswiadczenie;144.292.269 / 144.297.290;144.295.887 / 144.297.290;3618
21.05.2026, 00:52:55;PEON;Walki;30.611;30.612;1
21.05.2026, 02:00:28;Brahmaparuss;Doswiadczenie;148.860.092 / 148.899.700;148.865.549 / 148.899.700;5457
21.05.2026, 02:00:29;Gawron;Doswiadczenie;115.856.230 / 115.877.790;115.861.044 / 115.877.790;4814
21.05.2026, 02:00:30;lux;Doswiadczenie;97.268.913 / 97.289.015;97.273.324 / 97.289.015;4411
21.05.2026, 02:00:30;XTurek;Doswiadczenie;333.040.092 / 333.099.380;333.048.438 / 333.099.380;8346
21.05.2026, 02:00:30;XTurek;Zrabowane dobra;743.454.459.080 mięsa;743.455.397.664 mięsa;938584
21.05.2026, 06:38:23;Brahmaparuss;Doswiadczenie;148.865.549 / 148.899.700;149.099.780 / 149.118.065;234231
21.05.2026, 06:38:23;Brahmaparuss;Wytrzymalosc;3185;3186;1
21.05.2026, 06:38:23;Brahmaparuss;Walki;94.849;94.850;1
21.05.2026, 06:38:23;Brahmaparuss;Zrabowane dobra;245.001.176.514 krwi;245.178.571.561 krwi;177395047
21.05.2026, 06:38:24;Gawron;Doswiadczenie;115.861.044 / 115.877.790;115.866.667 / 115.877.790;5623
21.05.2026, 06:38:24;Gawron;Zrabowane dobra;182.794.279.807 krwi;182.800.759.155 krwi;6479348
21.05.2026, 06:38:25;lux;Doswiadczenie;97.273.324 / 97.289.015;97.345.686 / 97.377.255;72362
21.05.2026, 06:38:25;lux;Walki;103.563;103.564;1
21.05.2026, 06:38:25;lux;Zrabowane dobra;166.056.243.585 krwi;166.100.575.769 krwi;44332184
21.05.2026, 06:38:25;XTurek;Doswiadczenie;333.048.438 / 333.099.380;333.326.427 / 333.344.290;277989
21.05.2026, 06:38:25;XTurek;Wytrzymalosc;3698;3700;2
21.05.2026, 06:38:25;XTurek;Zrabowane dobra;743.455.397.664 mięsa;743.776.143.099 mięsa;320745435
21.05.2026, 06:38:26;Viktor;Doswiadczenie;132.736.879 / 132.772.195;132.766.877 / 132.772.195;29998
21.05.2026, 06:38:26;Viktor;Walki;49.283;49.284;1
21.05.2026, 06:38:26;Viktor;Zrabowane dobra;240.513.701.611 krwi;240.529.787.573 krwi;16085962
21.05.2026, 06:38:27;PEON;Doswiadczenie;144.295.887 / 144.297.290;144.301.259 / 144.351.015;5372
21.05.2026, 10:19:22;Brahmaparuss;Doswiadczenie;149.099.780 / 149.118.065;149.194.571 / 149.227.305;94791
21.05.2026, 10:19:22;Brahmaparuss;Walki;94.850;94.852;2
21.05.2026, 10:19:22;Brahmaparuss;Zrabowane dobra;245.178.571.561 krwi;245.244.750.207 krwi;66178646
21.05.2026, 10:19:23;Gawron;Doswiadczenie;115.866.667 / 115.877.790;115.874.950 / 115.877.790;8283
21.05.2026, 10:19:23;Gawron;Zrabowane dobra;182.800.759.155 krwi;182.801.680.195 krwi;921040
21.05.2026, 10:19:24;lux;Doswiadczenie;97.345.686 / 97.377.255;97.475.852 / 97.509.695;130166
21.05.2026, 10:19:24;lux;Zwinnosc;2078;2079;1
21.05.2026, 10:19:24;lux;Zrabowane dobra;166.100.575.769 krwi;166.208.340.539 krwi;107764770
21.05.2026, 10:19:25;XTurek;Doswiadczenie;333.326.427 / 333.344.290;333.520.887 / 333.589.285;194460
21.05.2026, 10:19:25;XTurek;Zrabowane dobra;743.776.143.099 mięsa;743.934.212.088 mięsa;158068989
21.05.2026, 10:19:26;Viktor;Doswiadczenie;132.766.877 / 132.772.195;132.863.672 / 132.875.280;96795
21.05.2026, 10:19:26;Viktor;Charyzma;1544;1545;1
21.05.2026, 10:19:26;Viktor;Walki;49.284;49.291;7
21.05.2026, 10:19:26;Viktor;Zrabowane dobra;240.529.787.573 krwi;240.591.657.306 krwi;61869733
21.05.2026, 10:19:26;PEON;Doswiadczenie;144.301.259 / 144.351.015;144.301.265 / 144.351.015;6
21.05.2026, 10:19:26;PEON;Walki;30.612;30.613;1
21.05.2026, 10:19:26;PEON;Zrabowane dobra;296.874.430.669 mięsa;296.874.447.373 mięsa;16704
