Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
21.05.2026, 00:52:50;Brahmaparuss;Doswiadczenie;148.823.377 / 148.845.135;148.860.092 / 148.899.700;36715
21.05.2026, 00:52:50;Brahmaparuss;Walki;94.848;94.849;1
21.05.2026, 00:52:50;Brahmaparuss;Zrabowane dobra;244.977.141.598 krwi;245.001.176.514 krwi;24034916
21.05.2026, 00:52:54;Viktor;Doswiadczenie;132.693.498 / 132.720.670;132.736.879 / 132.772.195;43381
21.05.2026, 00:52:54;Viktor;Wytrzymalosc;2374;2375;1
21.05.2026, 00:52:54;Viktor;Walki;49.273;49.283;10
21.05.2026, 00:52:54;Viktor;Zrabowane dobra;240.485.128.192 krwi;240.513.701.611 krwi;28573419
21.05.2026, 00:52:55;PEON;Doswiadczenie;144.292.269 / 144.297.290;144.295.887 / 144.297.290;3618
21.05.2026, 00:52:55;PEON;Walki;30.611;30.612;1
21.05.2026, 02:00:28;Brahmaparuss;Doswiadczenie;148.860.092 / 148.899.700;148.865.549 / 148.899.700;5457
21.05.2026, 02:00:29;Gawron;Doswiadczenie;115.856.230 / 115.877.790;115.861.044 / 115.877.790;4814
21.05.2026, 02:00:30;lux;Doswiadczenie;97.268.913 / 97.289.015;97.273.324 / 97.289.015;4411
21.05.2026, 02:00:30;XTurek;Doswiadczenie;333.040.092 / 333.099.380;333.048.438 / 333.099.380;8346
21.05.2026, 02:00:30;XTurek;Zrabowane dobra;743.454.459.080 mięsa;743.455.397.664 mięsa;938584
21.05.2026, 06:38:23;Brahmaparuss;Doswiadczenie;148.865.549 / 148.899.700;149.099.780 / 149.118.065;234231
21.05.2026, 06:38:23;Brahmaparuss;Wytrzymalosc;3185;3186;1
21.05.2026, 06:38:23;Brahmaparuss;Walki;94.849;94.850;1
21.05.2026, 06:38:23;Brahmaparuss;Zrabowane dobra;245.001.176.514 krwi;245.178.571.561 krwi;177395047
21.05.2026, 06:38:24;Gawron;Doswiadczenie;115.861.044 / 115.877.790;115.866.667 / 115.877.790;5623
21.05.2026, 06:38:24;Gawron;Zrabowane dobra;182.794.279.807 krwi;182.800.759.155 krwi;6479348
21.05.2026, 06:38:25;lux;Doswiadczenie;97.273.324 / 97.289.015;97.345.686 / 97.377.255;72362
21.05.2026, 06:38:25;lux;Walki;103.563;103.564;1
21.05.2026, 06:38:25;lux;Zrabowane dobra;166.056.243.585 krwi;166.100.575.769 krwi;44332184
21.05.2026, 06:38:25;XTurek;Doswiadczenie;333.048.438 / 333.099.380;333.326.427 / 333.344.290;277989
21.05.2026, 06:38:25;XTurek;Wytrzymalosc;3698;3700;2
21.05.2026, 06:38:25;XTurek;Zrabowane dobra;743.455.397.664 mięsa;743.776.143.099 mięsa;320745435
21.05.2026, 06:38:26;Viktor;Doswiadczenie;132.736.879 / 132.772.195;132.766.877 / 132.772.195;29998
21.05.2026, 06:38:26;Viktor;Walki;49.283;49.284;1
21.05.2026, 06:38:26;Viktor;Zrabowane dobra;240.513.701.611 krwi;240.529.787.573 krwi;16085962
21.05.2026, 06:38:27;PEON;Doswiadczenie;144.295.887 / 144.297.290;144.301.259 / 144.351.015;5372
