Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
30.08.2026, 01:18:59;Brahmaparuss;Doswiadczenie;272.154.511 / 272.181.795;272.157.538 / 272.181.795;3027
30.08.2026, 01:18:59;Brahmaparuss;Walki;99.068;99.069;1
30.08.2026, 01:18:59;Gawron;Walki;58.055;58.056;1
30.08.2026, 01:19:00;lux;Doswiadczenie;139.777.053 / 139.820.005;139.854.587 / 139.872.890;77534
30.08.2026, 01:19:00;lux;Zwinnosc;2211;2212;1
30.08.2026, 01:19:00;lux;Walki;108.039;108.040;1
30.08.2026, 01:19:00;lux;Zrabowane dobra;201.595.710.907 krwi;201.742.898.691 krwi;147187784
30.08.2026, 01:19:02;Viktor;Doswiadczenie;158.112.246 / 158.152.500;158.112.249 / 158.152.500;3
30.08.2026, 01:19:02;Viktor;Walki;52.159;52.161;2
30.08.2026, 01:19:03;PEON;Doswiadczenie;181.508.006 / 181.509.150;181.598.497 / 181.629.670;90491
30.08.2026, 01:19:03;PEON;Charyzma;1949;1950;1
30.08.2026, 01:19:03;PEON;Zrabowane dobra;326.958.425.270 mięsa;327.045.388.601 mięsa;86963331
30.08.2026, 03:19:01;XTurek;Doswiadczenie;580.645.114 / 580.729.420;580.914.069 / 580.944.980;268955
30.08.2026, 03:19:01;XTurek;Wytrzymalosc;3941;3942;1
30.08.2026, 03:19:01;XTurek;Zrabowane dobra;996.382.939.996 mięsa;996.638.428.049 mięsa;255488053
30.08.2026, 08:48:08;Brahmaparuss;Doswiadczenie;272.157.538 / 272.181.795;272.693.186 / 272.698.510;535648
30.08.2026, 08:48:08;Brahmaparuss;Zwinnosc;3617;3620;3
30.08.2026, 08:48:08;Brahmaparuss;Walki;99.069;99.084;15
30.08.2026, 08:48:08;Brahmaparuss;Zrabowane dobra;357.582.992.610 krwi;358.149.407.983 krwi;566415373
30.08.2026, 08:48:09;Gawron;Walki;58.056;58.057;1
30.08.2026, 08:48:10;lux;Doswiadczenie;139.854.587 / 139.872.890;139.921.426 / 139.925.790;66839
30.08.2026, 08:48:10;lux;Wytrzymalosc;2631;2632;1
30.08.2026, 08:48:10;lux;Walki;108.040;108.041;1
30.08.2026, 08:48:10;lux;Zrabowane dobra;201.742.898.691 krwi;201.803.995.525 krwi;61096834
30.08.2026, 08:48:11;XTurek;Doswiadczenie;580.914.069 / 580.944.980;581.525.172 / 581.591.910;611103
30.08.2026, 08:48:11;XTurek;Wytrzymalosc;3942;3943;1
30.08.2026, 08:48:11;XTurek;Zrabowane dobra;996.638.428.049 mięsa;997.232.777.567 mięsa;594349518
30.08.2026, 08:48:11;Viktor;Walki;52.161;52.163;2
30.08.2026, 08:48:12;PEON;Doswiadczenie;181.598.497 / 181.629.670;181.681.161 / 181.689.945;82664
30.08.2026, 08:48:12;PEON;Charyzma;1950;1951;1
30.08.2026, 08:48:12;PEON;Zrabowane dobra;327.045.388.601 mięsa;327.110.102.536 mięsa;64713935
30.08.2026, 14:18:20;Brahmaparuss;Doswiadczenie;272.693.186 / 272.698.510;273.127.467 / 273.141.795;434281
30.08.2026, 14:18:20;Brahmaparuss;Zwinnosc;3620;3622;2
30.08.2026, 14:18:20;Brahmaparuss;Walki;99.084;99.098;14
30.08.2026, 14:18:20;Brahmaparuss;Zrabowane dobra;358.149.407.983 krwi;358.549.603.017 krwi;400195034
30.08.2026, 14:18:21;Gawron;Walki;58.057;58.058;1
30.08.2026, 14:18:22;lux;Doswiadczenie;139.921.426 / 139.925.790;140.000.002 / 140.031.610;78576
30.08.2026, 14:18:22;lux;Charyzma;1955;1956;1
30.08.2026, 14:18:22;lux;Walki;108.041;108.051;10
30.08.2026, 14:18:22;lux;Zrabowane dobra;201.803.995.525 krwi;201.860.027.308 krwi;56031783
30.08.2026, 14:18:22;XTurek;Doswiadczenie;581.525.172 / 581.591.910;582.374.051 / 582.455.035;848879
30.08.2026, 14:18:22;XTurek;Wytrzymalosc;3943;3944;1
30.08.2026, 14:18:22;XTurek;Zrabowane dobra;997.232.777.567 mięsa;998.125.281.191 mięsa;892503624
30.08.2026, 14:18:23;Viktor;Doswiadczenie;158.112.249 / 158.152.500;158.113.013 / 158.152.500;764
30.08.2026, 14:18:23;Viktor;Walki;52.163;52.183;20
30.08.2026, 14:18:23;Viktor;Zrabowane dobra;262.074.301.174 krwi;262.077.494.422 krwi;3193248
30.08.2026, 14:18:24;PEON;Doswiadczenie;181.681.161 / 181.689.945;181.810.020 / 181.810.530;128859
30.08.2026, 14:18:24;PEON;Walki;31.001;31.004;3
30.08.2026, 14:18:24;PEON;Zrabowane dobra;327.110.102.536 mięsa;327.206.862.843 mięsa;96760307
