Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
26.07.2026, 00:29:44;Brahmaparuss;Doswiadczenie;233.585.228 / 233.592.960;233.585.324 / 233.592.960;96
26.07.2026, 00:29:44;Brahmaparuss;Walki;97.771;97.776;5
26.07.2026, 00:29:44;Brahmaparuss;Zrabowane dobra;322.425.083.631 krwi;322.425.363.690 krwi;280059
26.07.2026, 00:29:46;lux;Doswiadczenie;128.376.525 / 128.377.510;128.376.526 / 128.377.510;1
26.07.2026, 00:29:46;lux;Walki;107.319;107.320;1
26.07.2026, 00:29:47;XTurek;Doswiadczenie;486.631.551 / 486.699.645;486.723.808 / 486.798.310;92257
26.07.2026, 00:29:47;XTurek;Zrabowane dobra;899.612.667.888 mięsa;899.691.866.387 mięsa;79198499
26.07.2026, 00:29:48;Viktor;Doswiadczenie;155.005.392 / 155.018.685;155.005.393 / 155.018.685;1
26.07.2026, 00:29:48;Viktor;Walki;50.769;50.770;1
26.07.2026, 00:29:49;PEON;Doswiadczenie;155.728.079 / 155.743.385;155.728.103 / 155.743.385;24
26.07.2026, 00:29:49;PEON;Zrabowane dobra;306.730.977.091 mięsa;306.731.079.247 mięsa;102156
26.07.2026, 01:33:22;Gawron;Walki;57.623;57.624;1
26.07.2026, 01:33:23;lux;Walki;107.320;107.321;1
26.07.2026, 01:33:24;XTurek;Doswiadczenie;486.723.808 / 486.798.310;486.863.739 / 486.896.985;139931
26.07.2026, 01:33:24;XTurek;Zrabowane dobra;899.691.866.387 mięsa;899.822.518.929 mięsa;130652542
26.07.2026, 01:33:26;PEON;Doswiadczenie;155.728.103 / 155.743.385;155.728.151 / 155.743.385;48
26.07.2026, 01:33:26;PEON;Zrabowane dobra;306.731.079.247 mięsa;306.731.283.559 mięsa;204312
