Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
26.07.2026, 00:29:44;Brahmaparuss;Doswiadczenie;233.585.228 / 233.592.960;233.585.324 / 233.592.960;96
26.07.2026, 00:29:44;Brahmaparuss;Walki;97.771;97.776;5
26.07.2026, 00:29:44;Brahmaparuss;Zrabowane dobra;322.425.083.631 krwi;322.425.363.690 krwi;280059
26.07.2026, 00:29:46;lux;Doswiadczenie;128.376.525 / 128.377.510;128.376.526 / 128.377.510;1
26.07.2026, 00:29:46;lux;Walki;107.319;107.320;1
26.07.2026, 00:29:47;XTurek;Doswiadczenie;486.631.551 / 486.699.645;486.723.808 / 486.798.310;92257
26.07.2026, 00:29:47;XTurek;Zrabowane dobra;899.612.667.888 mięsa;899.691.866.387 mięsa;79198499
26.07.2026, 00:29:48;Viktor;Doswiadczenie;155.005.392 / 155.018.685;155.005.393 / 155.018.685;1
26.07.2026, 00:29:48;Viktor;Walki;50.769;50.770;1
26.07.2026, 00:29:49;PEON;Doswiadczenie;155.728.079 / 155.743.385;155.728.103 / 155.743.385;24
26.07.2026, 00:29:49;PEON;Zrabowane dobra;306.730.977.091 mięsa;306.731.079.247 mięsa;102156
26.07.2026, 01:33:22;Gawron;Walki;57.623;57.624;1
26.07.2026, 01:33:23;lux;Walki;107.320;107.321;1
26.07.2026, 01:33:24;XTurek;Doswiadczenie;486.723.808 / 486.798.310;486.863.739 / 486.896.985;139931
26.07.2026, 01:33:24;XTurek;Zrabowane dobra;899.691.866.387 mięsa;899.822.518.929 mięsa;130652542
26.07.2026, 01:33:26;PEON;Doswiadczenie;155.728.103 / 155.743.385;155.728.151 / 155.743.385;48
26.07.2026, 01:33:26;PEON;Zrabowane dobra;306.731.079.247 mięsa;306.731.283.559 mięsa;204312
26.07.2026, 03:10:07;Gawron;Doswiadczenie;138.464.669 / 138.501.105;138.469.932 / 138.501.105;5263
26.07.2026, 03:10:07;Gawron;Walki;57.624;57.625;1
26.07.2026, 03:10:10;XTurek;Doswiadczenie;486.863.739 / 486.896.985;487.042.730 / 487.094.370;178991
26.07.2026, 03:10:10;XTurek;Wytrzymalosc;3831;3832;1
26.07.2026, 03:10:10;XTurek;Zrabowane dobra;899.822.518.929 mięsa;899.986.956.840 mięsa;164437911
26.07.2026, 06:39:38;Brahmaparuss;Doswiadczenie;233.585.324 / 233.592.960;233.837.845 / 233.866.440;252521
26.07.2026, 06:39:38;Brahmaparuss;Zwinnosc;3540;3541;1
26.07.2026, 06:39:38;Brahmaparuss;Walki;97.776;97.778;2
26.07.2026, 06:39:38;Brahmaparuss;Zrabowane dobra;322.425.363.690 krwi;322.655.778.420 krwi;230414730
26.07.2026, 06:39:40;lux;Doswiadczenie;128.376.526 / 128.377.510;128.381.595 / 128.428.185;5069
26.07.2026, 06:39:40;lux;Walki;107.321;107.322;1
26.07.2026, 06:39:40;XTurek;Doswiadczenie;487.042.730 / 487.094.370;487.429.018 / 487.489.250;386288
26.07.2026, 06:39:40;XTurek;Wytrzymalosc;3832;3833;1
26.07.2026, 06:39:40;XTurek;Zrabowane dobra;899.986.956.840 mięsa;900.336.486.968 mięsa;349530128
26.07.2026, 06:39:41;Viktor;Doswiadczenie;155.005.393 / 155.018.685;155.010.962 / 155.018.685;5569
26.07.2026, 06:39:41;Viktor;Walki;50.770;50.771;1
26.07.2026, 09:18:34;Brahmaparuss;Doswiadczenie;233.837.845 / 233.866.440;233.974.455 / 234.003.245;136610
26.07.2026, 09:18:34;Brahmaparuss;Zwinnosc;3541;3542;1
26.07.2026, 09:18:34;Brahmaparuss;Walki;97.778;97.781;3
26.07.2026, 09:18:34;Brahmaparuss;Zrabowane dobra;322.655.778.420 krwi;322.772.551.201 krwi;116772781
26.07.2026, 09:18:35;Gawron;Doswiadczenie;138.469.932 / 138.501.105;138.511.873 / 138.553.740;41941
26.07.2026, 09:18:35;Gawron;Zwinnosc;2327;2328;1
26.07.2026, 09:18:35;Gawron;Walki;57.625;57.626;1
26.07.2026, 09:18:35;Gawron;Zrabowane dobra;202.334.501.239 krwi;202.372.504.838 krwi;38003599
26.07.2026, 09:18:36;lux;Walki;107.322;107.323;1
26.07.2026, 09:18:37;XTurek;Doswiadczenie;487.429.018 / 487.489.250;487.760.329 / 487.785.520;331311
26.07.2026, 09:18:37;XTurek;Zrabowane dobra;900.336.486.968 mięsa;900.636.690.309 mięsa;300203341
26.07.2026, 09:18:38;Viktor;Doswiadczenie;155.010.962 / 155.018.685;155.014.936 / 155.018.685;3974
26.07.2026, 09:18:38;Viktor;Walki;50.771;50.772;1
26.07.2026, 09:18:38;Viktor;Zrabowane dobra;258.968.091.902 krwi;258.978.962.229 krwi;10870327
26.07.2026, 09:18:39;PEON;Doswiadczenie;155.728.151 / 155.743.385;155.728.775 / 155.743.385;624
26.07.2026, 09:18:39;PEON;Zrabowane dobra;306.731.283.559 mięsa;306.733.939.615 mięsa;2656056
