Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
10.09.2026, 00:15:47;Brahmaparuss;Doswiadczenie;283.296.096 / 283.361.445;283.296.189 / 283.361.445;93
10.09.2026, 00:15:47;Brahmaparuss;Wytrzymalosc;3344;3345;1
10.09.2026, 00:15:47;Brahmaparuss;Walki;99.455;99.458;3
10.09.2026, 00:15:47;Brahmaparuss;Zrabowane dobra;368.386.925.797 krwi;368.387.222.425 krwi;296628
10.09.2026, 00:15:49;lux;Doswiadczenie;143.401.237 / 143.439.035;143.402.795 / 143.439.035;1558
10.09.2026, 00:15:49;lux;Walki;108.632;108.634;2
10.09.2026, 00:15:49;lux;Zrabowane dobra;204.960.294.409 krwi;204.962.769.540 krwi;2475131
10.09.2026, 00:15:50;Viktor;Doswiadczenie;159.075.014 / 159.110.045;159.075.017 / 159.110.045;3
10.09.2026, 00:15:50;Viktor;Walki;52.423;52.425;2
10.09.2026, 00:15:51;PEON;Doswiadczenie;189.690.369 / 189.734.160;189.690.609 / 189.734.160;240
10.09.2026, 00:15:51;PEON;Walki;31.082;31.084;2
10.09.2026, 00:15:51;PEON;Zrabowane dobra;334.062.028.165 mięsa;334.063.097.935 mięsa;1069770
10.09.2026, 02:17:37;Brahmaparuss;Doswiadczenie;283.296.189 / 283.361.445;283.300.620 / 283.361.445;4431
10.09.2026, 02:17:38;Brahmaparuss;Walki;99.458;99.459;1
10.09.2026, 02:17:38;Brahmaparuss;Zrabowane dobra;368.387.222.425 krwi;368.388.328.777 krwi;1106352
10.09.2026, 02:17:38;Gawron;Doswiadczenie;154.001.645 / 154.018.050;154.007.195 / 154.018.050;5550
10.09.2026, 02:17:40;XTurek;Doswiadczenie;604.101.022 / 604.131.310;604.385.511 / 604.461.120;284489
10.09.2026, 02:17:40;XTurek;Zrabowane dobra;1.022.619.129.740 mięsa;1.022.861.831.121 mięsa;242701381
10.09.2026, 02:17:41;Viktor;Doswiadczenie;159.075.017 / 159.110.045;159.075.018 / 159.110.045;1
10.09.2026, 02:17:41;Viktor;Walki;52.425;52.426;1
10.09.2026, 06:53:11;Brahmaparuss;Doswiadczenie;283.300.620 / 283.361.445;283.520.937 / 283.587.335;220317
10.09.2026, 06:53:11;Brahmaparuss;Zwinnosc;3650;3651;1
10.09.2026, 06:53:11;Brahmaparuss;Wytrzymalosc;3345;3346;1
10.09.2026, 06:53:11;Brahmaparuss;Walki;99.459;99.460;1
10.09.2026, 06:53:11;Brahmaparuss;Zrabowane dobra;368.388.328.777 krwi;368.624.010.856 krwi;235682079
10.09.2026, 06:53:11;Gawron;Doswiadczenie;154.007.195 / 154.018.050;154.314.137 / 154.351.235;306942
10.09.2026, 06:53:11;Gawron;Sila;2578;2579;1
10.09.2026, 06:53:11;Gawron;Zwinnosc;2374;2375;1
10.09.2026, 06:53:11;Gawron;Zrabowane dobra;215.550.170.176 krwi;215.773.055.798 krwi;222885622
10.09.2026, 06:53:12;lux;Doswiadczenie;143.402.795 / 143.439.035;143.520.960 / 143.546.175;118165
10.09.2026, 06:53:12;lux;Sila;2432;2433;1
10.09.2026, 06:53:12;lux;Walki;108.634;108.638;4
10.09.2026, 06:53:12;lux;Zrabowane dobra;204.962.769.540 krwi;205.054.888.050 krwi;92118510
10.09.2026, 06:53:13;XTurek;Doswiadczenie;604.385.511 / 604.461.120;604.929.731 / 605.011.000;544220
10.09.2026, 06:53:13;XTurek;Wytrzymalosc;3972;3973;1
10.09.2026, 06:53:13;XTurek;Zrabowane dobra;1.022.861.831.121 mięsa;1.023.417.972.369 mięsa;556141248
10.09.2026, 06:53:14;Viktor;Doswiadczenie;159.075.018 / 159.110.045;159.075.020 / 159.110.045;2
10.09.2026, 06:53:14;Viktor;Walki;52.426;52.427;1
10.09.2026, 06:53:14;PEON;Doswiadczenie;189.690.609 / 189.734.160;189.872.054 / 189.919.005;181445
10.09.2026, 06:53:14;PEON;Walki;31.084;31.087;3
10.09.2026, 06:53:14;PEON;Zrabowane dobra;334.063.097.935 mięsa;334.182.985.163 mięsa;119887228
10.09.2026, 11:16:44;Brahmaparuss;Doswiadczenie;283.520.937 / 283.587.335;283.528.153 / 283.587.335;7216
10.09.2026, 11:16:44;Brahmaparuss;Walki;99.460;99.462;2
10.09.2026, 11:16:45;Gawron;Doswiadczenie;154.314.137 / 154.351.235;154.483.077 / 154.517.960;168940
