Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
26.06.2026, 00:03:59;Brahmaparuss;Doswiadczenie;196.220.522 / 196.257.390;196.225.666 / 196.257.390;5144
26.06.2026, 00:04:00;Gawron;Doswiadczenie;124.043.725 / 124.056.785;124.079.562 / 124.106.600;35837
26.06.2026, 00:04:00;Gawron;Walki;57.188;57.200;12
26.06.2026, 00:04:00;Gawron;Zrabowane dobra;189.521.831.065 krwi;189.545.006.681 krwi;23175616
26.06.2026, 00:04:01;lux;Doswiadczenie;114.253.594 / 114.294.585;114.290.321 / 114.294.585;36727
26.06.2026, 00:04:01;lux;Zrabowane dobra;179.774.576.085 krwi;179.797.373.678 krwi;22797593
26.06.2026, 00:04:02;XTurek;Doswiadczenie;410.741.638 / 410.789.540;410.980.708 / 411.061.510;239070
26.06.2026, 00:04:02;XTurek;Obrona;3274;3275;1
26.06.2026, 00:04:02;XTurek;Zrabowane dobra;821.409.130.688 mięsa;821.675.783.491 mięsa;266652803
26.06.2026, 00:04:03;Viktor;Doswiadczenie;146.683.372 / 146.724.860;146.720.687 / 146.724.860;37315
26.06.2026, 00:04:03;Viktor;Charyzma;1582;1583;1
26.06.2026, 00:04:03;Viktor;Zrabowane dobra;251.912.887.298 krwi;251.938.128.445 krwi;25241147
26.06.2026, 00:04:03;PEON;Doswiadczenie;146.081.313 / 146.129.585;146.081.681 / 146.129.585;368
26.06.2026, 00:04:03;PEON;Walki;30.709;30.710;1
26.06.2026, 00:04:03;PEON;Zrabowane dobra;299.172.992.155 mięsa;299.174.535.271 mięsa;1543116
26.06.2026, 01:40:04;lux;Doswiadczenie;114.290.321 / 114.294.585;114.335.776 / 114.342.400;45455
26.06.2026, 01:40:04;lux;Zwinnosc;2132;2133;1
26.06.2026, 01:40:04;lux;Zrabowane dobra;179.797.373.678 krwi;179.842.792.681 krwi;45419003
26.06.2026, 01:40:05;XTurek;Doswiadczenie;410.980.708 / 411.061.510;410.991.167 / 411.061.510;10459
26.06.2026, 01:40:05;XTurek;Zrabowane dobra;821.675.783.491 mięsa;821.683.225.645 mięsa;7442154
26.06.2026, 01:40:05;Viktor;Doswiadczenie;146.720.687 / 146.724.860;146.721.767 / 146.724.860;1080
26.06.2026, 01:40:05;Viktor;Zrabowane dobra;251.938.128.445 krwi;251.941.628.455 krwi;3500010
26.06.2026, 03:51:45;Brahmaparuss;Doswiadczenie;196.225.666 / 196.257.390;196.374.863 / 196.382.710;149197
26.06.2026, 03:51:45;Brahmaparuss;Wytrzymalosc;3291;3292;1
26.06.2026, 03:51:45;Brahmaparuss;Walki;96.554;96.557;3
26.06.2026, 03:51:45;Brahmaparuss;Zrabowane dobra;287.437.186.060 krwi;287.575.638.580 krwi;138452520
26.06.2026, 03:51:45;Gawron;Doswiadczenie;124.079.562 / 124.106.600;124.084.544 / 124.106.600;4982
26.06.2026, 03:51:47;XTurek;Doswiadczenie;410.991.167 / 411.061.510;410.994.620 / 411.061.510;3453
26.06.2026, 03:51:47;XTurek;Obrona;3275;3276;1
26.06.2026, 03:51:47;XTurek;Zrabowane dobra;821.683.225.645 mięsa;821.700.030.533 mięsa;16804888
26.06.2026, 03:51:49;PEON;Doswiadczenie;146.081.681 / 146.129.585;146.087.087 / 146.129.585;5406
26.06.2026, 07:57:13;Brahmaparuss;Doswiadczenie;196.374.863 / 196.382.710;196.465.544 / 196.508.070;90681
26.06.2026, 07:57:13;Brahmaparuss;Obrona;3670;3671;1
26.06.2026, 07:57:13;Brahmaparuss;Walki;96.557;96.559;2
26.06.2026, 07:57:13;Brahmaparuss;Zrabowane dobra;287.575.638.580 krwi;287.653.448.582 krwi;77810002
26.06.2026, 07:57:14;Gawron;Walki;57.200;57.201;1
26.06.2026, 07:57:15;lux;Doswiadczenie;114.335.776 / 114.342.400;114.354.387 / 114.390.225;18611
26.06.2026, 07:57:15;lux;Walki;105.807;105.808;1
26.06.2026, 07:57:15;lux;Zrabowane dobra;179.842.792.681 krwi;179.851.780.555 krwi;8987874
26.06.2026, 07:57:15;XTurek;Doswiadczenie;410.994.620 / 411.061.510;411.581.892 / 411.605.715;587272
26.06.2026, 07:57:15;XTurek;Obrona;3276;3279;3
26.06.2026, 07:57:15;XTurek;Zrabowane dobra;821.700.030.533 mięsa;822.266.252.543 mięsa;566222010
26.06.2026, 07:57:16;Viktor;Doswiadczenie;146.721.767 / 146.724.860;146.804.760 / 146.833.220;82993
26.06.2026, 07:57:16;Viktor;Sila;3009;3010;1
26.06.2026, 07:57:16;Viktor;Walki;50.069;50.070;1
26.06.2026, 07:57:16;Viktor;Zrabowane dobra;251.941.628.455 krwi;252.013.848.042 krwi;72219587
26.06.2026, 07:57:17;PEON;Doswiadczenie;146.087.087 / 146.129.585;146.087.519 / 146.129.585;432
26.06.2026, 07:57:17;PEON;Zrabowane dobra;299.174.535.271 mięsa;299.176.346.755 mięsa;1811484
26.06.2026, 11:29:54;Brahmaparuss;Doswiadczenie;196.465.544 / 196.508.070;196.522.812 / 196.570.770;57268
26.06.2026, 11:29:54;Brahmaparuss;Walki;96.559;96.563;4
26.06.2026, 11:29:54;Brahmaparuss;Zrabowane dobra;287.653.448.582 krwi;287.690.249.834 krwi;36801252
26.06.2026, 11:29:55;Gawron;Doswiadczenie;124.084.544 / 124.106.600;124.168.175 / 124.206.260;83631
26.06.2026, 11:29:55;Gawron;Zwinnosc;2286;2287;1
26.06.2026, 11:29:55;Gawron;Walki;57.201;57.205;4
26.06.2026, 11:29:55;Gawron;Zrabowane dobra;189.545.006.681 krwi;189.637.347.845 krwi;92341164
26.06.2026, 11:29:56;lux;Doswiadczenie;114.354.387 / 114.390.225;114.543.422 / 114.581.630;189035
26.06.2026, 11:29:56;lux;Sila;2384;2385;1
26.06.2026, 11:29:56;lux;Obrona;2871;2872;1
26.06.2026, 11:29:56;lux;Zwinnosc;2133;2134;1
26.06.2026, 11:29:56;lux;Walki;105.808;105.809;1
26.06.2026, 11:29:56;lux;Zrabowane dobra;179.851.780.555 krwi;180.019.472.664 krwi;167692109
26.06.2026, 11:29:57;XTurek;Doswiadczenie;411.581.892 / 411.605.715;411.590.965 / 411.605.715;9073
26.06.2026, 11:29:58;Viktor;Doswiadczenie;146.804.760 / 146.833.220;146.987.817 / 146.995.840;183057
26.06.2026, 11:29:58;Viktor;Sila;3010;3011;1
26.06.2026, 11:29:58;Viktor;Walki;50.070;50.071;1
26.06.2026, 11:29:58;Viktor;Zrabowane dobra;252.013.848.042 krwi;252.147.169.121 krwi;133321079
26.06.2026, 11:29:59;PEON;Doswiadczenie;146.087.519 / 146.129.585;146.092.925 / 146.129.585;5406
26.06.2026, 13:59:09;Brahmaparuss;Doswiadczenie;196.522.812 / 196.570.770;196.529.250 / 196.570.770;6438
26.06.2026, 13:59:09;Brahmaparuss;Zrabowane dobra;287.690.249.834 krwi;287.690.812.466 krwi;562632
26.06.2026, 13:59:09;Gawron;Doswiadczenie;124.168.175 / 124.206.260;124.235.954 / 124.256.110;67779
26.06.2026, 13:59:09;Gawron;Walki;57.205;57.206;1
26.06.2026, 13:59:09;Gawron;Zrabowane dobra;189.637.347.845 krwi;189.680.836.002 krwi;43488157
26.06.2026, 13:59:10;lux;Doswiadczenie;114.543.422 / 114.581.630;114.544.732 / 114.581.630;1310
26.06.2026, 13:59:10;lux;Walki;105.809;105.810;1
26.06.2026, 13:59:11;XTurek;Doswiadczenie;411.590.965 / 411.605.715;411.886.050 / 411.968.720;295085
26.06.2026, 13:59:11;XTurek;Obrona;3279;3280;1
26.06.2026, 13:59:11;XTurek;Zrabowane dobra;822.266.252.543 mięsa;822.545.504.094 mięsa;279251551
26.06.2026, 13:59:11;Viktor;Doswiadczenie;146.987.817 / 146.995.840;147.018.019 / 147.050.065;30202
26.06.2026, 13:59:11;Viktor;Walki;50.071;50.072;1
26.06.2026, 13:59:11;Viktor;Zrabowane dobra;252.147.169.121 krwi;252.169.911.368 krwi;22742247
26.06.2026, 13:59:12;PEON;Doswiadczenie;146.092.925 / 146.129.585;146.093.789 / 146.129.585;864
26.06.2026, 13:59:12;PEON;Zrabowane dobra;299.176.346.755 mięsa;299.179.969.723 mięsa;3622968
26.06.2026, 16:38:28;Brahmaparuss;Doswiadczenie;196.529.250 / 196.570.770;196.735.842 / 196.758.915;206592
26.06.2026, 16:38:28;Brahmaparuss;Zwinnosc;3494;3495;1
26.06.2026, 16:38:28;Brahmaparuss;Wytrzymalosc;3292;3293;1
26.06.2026, 16:38:28;Brahmaparuss;Walki;96.563;96.570;7
26.06.2026, 16:38:28;Brahmaparuss;Zrabowane dobra;287.690.812.466 krwi;287.880.625.056 krwi;189812590
26.06.2026, 16:38:29;Gawron;Doswiadczenie;124.235.954 / 124.256.110;124.317.959 / 124.355.830;82005
26.06.2026, 16:38:29;Gawron;Walki;57.206;57.208;2
26.06.2026, 16:38:29;Gawron;Zrabowane dobra;189.680.836.002 krwi;189.748.184.887 krwi;67348885
26.06.2026, 16:38:30;lux;Doswiadczenie;114.544.732 / 114.581.630;114.580.345 / 114.581.630;35613
26.06.2026, 16:38:30;lux;Walki;105.810;105.811;1
26.06.2026, 16:38:30;lux;Zrabowane dobra;180.019.472.664 krwi;180.042.796.787 krwi;23324123
26.06.2026, 16:38:30;XTurek;Doswiadczenie;411.886.050 / 411.968.720;412.203.639 / 412.241.080;317589
26.06.2026, 16:38:30;XTurek;Obrona;3280;3281;1
26.06.2026, 16:38:30;XTurek;Zrabowane dobra;822.545.504.094 mięsa;822.886.942.506 mięsa;341438412
26.06.2026, 16:38:31;Viktor;Doswiadczenie;147.018.019 / 147.050.065;147.039.206 / 147.050.065;21187
26.06.2026, 16:38:31;Viktor;Sila;3011;3012;1
26.06.2026, 16:38:31;Viktor;Walki;50.072;50.073;1
26.06.2026, 16:38:31;Viktor;Zrabowane dobra;252.169.911.368 krwi;252.182.765.441 krwi;12854073
26.06.2026, 16:38:32;PEON;Doswiadczenie;146.093.789 / 146.129.585;146.100.107 / 146.129.585;6318
26.06.2026, 16:38:32;PEON;Zrabowane dobra;299.179.969.723 mięsa;299.183.793.967 mięsa;3824244
26.06.2026, 18:33:38;Gawron;Doswiadczenie;124.317.959 / 124.355.830;124.317.967 / 124.355.830;8
26.06.2026, 18:33:38;Gawron;Walki;57.208;57.210;2
26.06.2026, 18:33:38;lux;Doswiadczenie;114.580.345 / 114.581.630;114.585.132 / 114.629.505;4787
26.06.2026, 18:33:38;lux;Walki;105.811;105.812;1
26.06.2026, 18:33:39;XTurek;Doswiadczenie;412.203.639 / 412.241.080;412.526.712 / 412.604.360;323073
26.06.2026, 18:33:39;XTurek;Obrona;3281;3283;2
26.06.2026, 18:33:39;XTurek;Zrabowane dobra;822.886.942.506 mięsa;823.220.769.227 mięsa;333826721
26.06.2026, 18:33:40;Viktor;Doswiadczenie;147.039.206 / 147.050.065;147.088.171 / 147.104.300;48965
26.06.2026, 18:33:40;Viktor;Walki;50.073;50.074;1
26.06.2026, 18:33:40;Viktor;Zrabowane dobra;252.182.765.441 krwi;252.216.424.944 krwi;33659503
26.06.2026, 18:33:41;PEON;Doswiadczenie;146.100.107 / 146.129.585;146.100.491 / 146.129.585;384
26.06.2026, 18:33:41;PEON;Zrabowane dobra;299.183.793.967 mięsa;299.185.404.175 mięsa;1610208
