Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
29.08.2026, 00:40:50;Brahmaparuss;Doswiadczenie;270.256.354 / 270.266.870;270.355.036 / 270.413.930;98682
29.08.2026, 00:40:50;Brahmaparuss;Zwinnosc;3611;3612;1
29.08.2026, 00:40:50;Brahmaparuss;Walki;99.019;99.027;8
29.08.2026, 00:40:50;Brahmaparuss;Zrabowane dobra;355.702.635.194 krwi;355.810.232.467 krwi;107597273
29.08.2026, 00:40:51;Gawron;Walki;58.044;58.045;1
29.08.2026, 00:40:52;lux;Doswiadczenie;139.195.827 / 139.238.920;139.345.210 / 139.397.280;149383
29.08.2026, 00:40:52;lux;Zwinnosc;2208;2209;1
29.08.2026, 00:40:52;lux;Wytrzymalosc;2630;2631;1
29.08.2026, 00:40:52;lux;Walki;108.006;108.012;6
29.08.2026, 00:40:52;lux;Zrabowane dobra;201.088.405.121 krwi;201.236.078.582 krwi;147673461
29.08.2026, 00:40:53;XTurek;Doswiadczenie;576.657.557 / 576.748.740;577.800.232 / 577.823.250;1142675
29.08.2026, 00:40:53;XTurek;Wytrzymalosc;3933;3935;2
29.08.2026, 00:40:53;XTurek;Zrabowane dobra;992.255.143.434 mięsa;993.502.680.975 mięsa;1247537541
29.08.2026, 00:40:54;Viktor;Doswiadczenie;157.878.951 / 157.927.620;157.962.915 / 157.983.825;83964
29.08.2026, 00:40:54;Viktor;Charyzma;1620;1622;2
29.08.2026, 00:40:54;Viktor;Walki;52.105;52.137;32
29.08.2026, 00:40:54;Viktor;Zrabowane dobra;261.886.660.079 krwi;261.958.065.742 krwi;71405663
29.08.2026, 00:40:55;PEON;Doswiadczenie;180.194.713 / 180.246.080;180.505.226 / 180.546.410;310513
29.08.2026, 00:40:55;PEON;Zwinnosc;3036;3037;1
29.08.2026, 00:40:55;PEON;Charyzma;1938;1940;2
29.08.2026, 00:40:55;PEON;Walki;30.987;30.992;5
29.08.2026, 00:40:55;PEON;Zrabowane dobra;325.909.921.286 mięsa;326.140.644.081 mięsa;230722795
