Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
22.06.2026, 00:40:54;Brahmaparuss;Doswiadczenie;191.975.471 / 192.020.240;191.978.015 / 192.020.240;2544
22.06.2026, 00:40:54;Brahmaparuss;Walki;96.365;96.366;1
22.06.2026, 00:40:55;Gawron;Walki;57.132;57.133;1
22.06.2026, 00:40:56;lux;Doswiadczenie;112.042.983 / 112.058.510;112.103.290 / 112.105.860;60307
22.06.2026, 00:40:56;lux;Zwinnosc;2124;2125;1
22.06.2026, 00:40:56;lux;Charyzma;1892;1893;1
22.06.2026, 00:40:56;lux;Walki;105.655;105.670;15
22.06.2026, 00:40:56;lux;Zrabowane dobra;177.882.152.324 krwi;177.942.316.326 krwi;60164002
22.06.2026, 00:40:57;XTurek;Doswiadczenie;400.529.698 / 400.610.955;400.721.211 / 400.789.995;191513
22.06.2026, 00:40:57;XTurek;Zrabowane dobra;811.110.680.276 mięsa;811.331.454.206 mięsa;220773930
22.06.2026, 00:40:58;Viktor;Doswiadczenie;144.236.011 / 144.243.575;144.276.674 / 144.297.290;40663
22.06.2026, 00:40:58;Viktor;Walki;49.881;49.889;8
22.06.2026, 00:40:58;Viktor;Zrabowane dobra;249.875.445.058 krwi;249.902.545.229 krwi;27100171
22.06.2026, 00:40:59;PEON;Doswiadczenie;145.918.921 / 145.967.445;145.925.426 / 145.967.445;6505
22.06.2026, 00:40:59;PEON;Zrabowane dobra;299.073.159.262 mięsa;299.081.532.941 mięsa;8373679
22.06.2026, 01:57:16;Brahmaparuss;Doswiadczenie;191.978.015 / 192.020.240;191.985.059 / 192.020.240;7044
22.06.2026, 01:57:16;Brahmaparuss;Walki;96.366;96.367;1
22.06.2026, 01:57:16;Brahmaparuss;Zrabowane dobra;283.448.394.354 krwi;283.470.526.165 krwi;22131811
22.06.2026, 01:57:17;Gawron;Doswiadczenie;122.350.288 / 122.368.990;122.355.235 / 122.368.990;4947
22.06.2026, 01:57:17;Gawron;Walki;57.133;57.134;1
22.06.2026, 01:57:18;lux;Doswiadczenie;112.103.290 / 112.105.860;112.126.613 / 112.153.215;23323
22.06.2026, 01:57:18;lux;Walki;105.670;105.671;1
22.06.2026, 01:57:18;lux;Zrabowane dobra;177.942.316.326 krwi;177.961.284.867 krwi;18968541
22.06.2026, 01:57:19;XTurek;Doswiadczenie;400.721.211 / 400.789.995;400.730.164 / 400.789.995;8953
22.06.2026, 01:57:20;Viktor;Doswiadczenie;144.276.674 / 144.297.290;144.302.638 / 144.351.015;25964
22.06.2026, 01:57:20;Viktor;Walki;49.889;49.891;2
22.06.2026, 01:57:20;Viktor;Zrabowane dobra;249.902.545.229 krwi;249.924.505.736 krwi;21960507
22.06.2026, 06:25:14;Brahmaparuss;Doswiadczenie;191.985.059 / 192.020.240;192.157.198 / 192.206.200;172139
22.06.2026, 06:25:14;Brahmaparuss;Wytrzymalosc;3278;3279;1
22.06.2026, 06:25:14;Brahmaparuss;Walki;96.367;96.376;9
22.06.2026, 06:25:14;Brahmaparuss;Zrabowane dobra;283.470.526.165 krwi;283.612.837.466 krwi;142311301
22.06.2026, 06:25:15;Gawron;Walki;57.134;57.135;1
22.06.2026, 06:25:15;lux;Doswiadczenie;112.126.613 / 112.153.215;112.131.352 / 112.153.215;4739
22.06.2026, 06:25:15;lux;Walki;105.671;105.673;2
22.06.2026, 06:25:16;XTurek;Doswiadczenie;400.730.164 / 400.789.995;401.157.371 / 401.237.775;427207
22.06.2026, 06:25:16;XTurek;Obrona;3238;3241;3
22.06.2026, 06:25:16;XTurek;Walki;115.622;115.624;2
22.06.2026, 06:25:16;XTurek;Zrabowane dobra;811.331.454.206 mięsa;811.845.708.945 mięsa;514254739
22.06.2026, 06:25:17;Viktor;Doswiadczenie;144.302.638 / 144.351.015;144.344.773 / 144.351.015;42135
22.06.2026, 06:25:17;Viktor;Charyzma;1575;1576;1
22.06.2026, 06:25:17;Viktor;Walki;49.891;49.893;2
22.06.2026, 06:25:17;Viktor;Zrabowane dobra;249.924.505.736 krwi;249.955.688.780 krwi;31183044
22.06.2026, 06:25:18;PEON;Doswiadczenie;145.925.426 / 145.967.445;145.925.739 / 145.967.445;313
22.06.2026, 06:25:18;PEON;Walki;30.685;30.686;1
22.06.2026, 06:25:18;PEON;Zrabowane dobra;299.081.532.941 mięsa;299.082.840.845 mięsa;1307904
