Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
21.08.2026, 00:29:15;Viktor;Doswiadczenie;156.025.522 / 156.078.430;156.027.131 / 156.078.430;1609
21.08.2026, 00:29:15;Viktor;Zrabowane dobra;259.980.533.859 krwi;259.987.938.533 krwi;7404674
21.08.2026, 00:29:16;PEON;Doswiadczenie;174.567.765 / 174.587.310;174.593.578 / 174.646.410;25813
21.08.2026, 00:29:16;PEON;Zrabowane dobra;321.510.339.783 mięsa;321.531.568.281 mięsa;21228498
21.08.2026, 00:56:28;XTurek;Doswiadczenie;554.221.926 / 554.309.730;554.322.645 / 554.415.030;100719
21.08.2026, 00:56:28;XTurek;Zrabowane dobra;969.382.660.040 mięsa;969.456.289.944 mięsa;73629904
21.08.2026, 00:56:29;Viktor;Doswiadczenie;156.027.131 / 156.078.430;156.027.685 / 156.078.430;554
21.08.2026, 00:56:29;Viktor;Walki;51.824;51.837;13
21.08.2026, 00:56:29;Viktor;Zrabowane dobra;259.987.938.533 krwi;259.990.258.829 krwi;2320296
21.08.2026, 00:56:29;PEON;Doswiadczenie;174.593.578 / 174.646.410;174.649.680 / 174.705.515;56102
21.08.2026, 00:56:29;PEON;Charyzma;1914;1915;1
21.08.2026, 00:56:29;PEON;Walki;30.958;30.959;1
21.08.2026, 00:56:29;PEON;Zrabowane dobra;321.531.568.281 mięsa;321.573.178.440 mięsa;41610159
21.08.2026, 01:24:14;Brahmaparuss;Walki;98.808;98.809;1
21.08.2026, 01:24:16;XTurek;Doswiadczenie;554.322.645 / 554.415.030;554.441.883 / 554.520.335;119238
21.08.2026, 01:24:16;XTurek;Sila;4531;4532;1
21.08.2026, 01:24:16;XTurek;Zrabowane dobra;969.456.289.944 mięsa;969.590.003.547 mięsa;133713603
21.08.2026, 01:47:54;XTurek;Doswiadczenie;554.441.883 / 554.520.335;554.441.963 / 554.520.335;80
21.08.2026, 01:47:54;XTurek;Zrabowane dobra;969.590.003.547 mięsa;969.590.463.537 mięsa;459990
21.08.2026, 02:25:06;Brahmaparuss;Doswiadczenie;266.295.326 / 266.311.315;266.302.624 / 266.311.315;7298
21.08.2026, 02:25:08;XTurek;Doswiadczenie;554.441.963 / 554.520.335;554.493.798 / 554.520.335;51835
21.08.2026, 02:25:08;XTurek;Zrabowane dobra;969.590.463.537 mięsa;969.673.864.196 mięsa;83400659
21.08.2026, 02:25:10;PEON;Doswiadczenie;174.649.680 / 174.705.515;174.655.591 / 174.705.515;5911
