Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
09.07.2026, 00:16:45;Brahmaparuss;Doswiadczenie;213.150.836 / 213.211.030;213.257.991 / 213.276.335;107155
09.07.2026, 00:16:45;Brahmaparuss;Walki;97.155;97.160;5
09.07.2026, 00:16:45;Brahmaparuss;Zrabowane dobra;303.308.533.628 krwi;303.393.877.445 krwi;85343817
09.07.2026, 00:16:46;Gawron;Walki;57.368;57.369;1
09.07.2026, 00:16:47;lux;Doswiadczenie;121.250.136 / 121.283.050;121.270.777 / 121.283.050;20641
09.07.2026, 00:16:47;lux;Walki;106.482;106.483;1
09.07.2026, 00:16:47;lux;Zrabowane dobra;186.046.904.403 krwi;186.059.272.627 krwi;12368224
09.07.2026, 00:16:48;Viktor;Walki;50.229;50.230;1
09.07.2026, 00:16:49;PEON;Doswiadczenie;146.736.928 / 146.779.035;146.737.384 / 146.779.035;456
09.07.2026, 00:16:49;PEON;Zrabowane dobra;299.866.245.236 mięsa;299.868.110.951 mięsa;1865715
09.07.2026, 01:33:54;Brahmaparuss;Doswiadczenie;213.257.991 / 213.276.335;213.422.508 / 213.472.310;164517
09.07.2026, 01:33:54;Brahmaparuss;Zwinnosc;3505;3507;2
09.07.2026, 01:33:54;Brahmaparuss;Walki;97.160;97.164;4
09.07.2026, 01:33:54;Brahmaparuss;Zrabowane dobra;303.393.877.445 krwi;303.592.269.027 krwi;198391582
09.07.2026, 01:33:56;lux;Walki;106.483;106.484;1
09.07.2026, 01:33:57;XTurek;Doswiadczenie;443.997.756 / 444.068.300;444.008.044 / 444.068.300;10288
09.07.2026, 01:33:57;XTurek;Zrabowane dobra;856.347.766.571 mięsa;856.352.485.631 mięsa;4719060
09.07.2026, 03:11:51;Brahmaparuss;Doswiadczenie;213.422.508 / 213.472.310;213.423.264 / 213.472.310;756
09.07.2026, 03:11:51;Brahmaparuss;Walki;97.164;97.165;1
09.07.2026, 03:11:51;Brahmaparuss;Zrabowane dobra;303.592.269.027 krwi;303.594.892.536 krwi;2623509
09.07.2026, 03:11:51;Gawron;Doswiadczenie;130.032.377 / 130.055.100;130.037.477 / 130.055.100;5100
09.07.2026, 03:11:52;lux;Doswiadczenie;121.270.777 / 121.283.050;121.270.780 / 121.283.050;3
09.07.2026, 03:11:52;lux;Walki;106.484;106.485;1
09.07.2026, 03:11:53;XTurek;Doswiadczenie;444.008.044 / 444.068.300;444.215.068 / 444.256.805;207024
09.07.2026, 03:11:53;XTurek;Wytrzymalosc;3781;3782;1
09.07.2026, 03:11:53;XTurek;Zrabowane dobra;856.352.485.631 mięsa;856.564.813.999 mięsa;212328368
09.07.2026, 07:05:55;Brahmaparuss;Doswiadczenie;213.423.264 / 213.472.310;213.653.185 / 213.668.380;229921
09.07.2026, 07:05:55;Brahmaparuss;Zwinnosc;3507;3508;1
09.07.2026, 07:05:55;Brahmaparuss;Wytrzymalosc;3309;3310;1
09.07.2026, 07:05:55;Brahmaparuss;Walki;97.165;97.169;4
09.07.2026, 07:05:55;Brahmaparuss;Zrabowane dobra;303.594.892.536 krwi;303.823.008.542 krwi;228116006
09.07.2026, 07:05:56;Gawron;Doswiadczenie;130.037.477 / 130.055.100;130.206.722 / 130.208.145;169245
09.07.2026, 07:05:56;Gawron;Sila;2533;2536;3
09.07.2026, 07:05:56;Gawron;Walki;57.369;57.370;1
09.07.2026, 07:05:56;Gawron;Zrabowane dobra;194.854.142.976 krwi;195.186.740.989 krwi;332598013
09.07.2026, 07:05:56;lux;Doswiadczenie;121.270.780 / 121.283.050;121.357.059 / 121.381.570;86279
09.07.2026, 07:05:56;lux;Charyzma;1922;1923;1
09.07.2026, 07:05:56;lux;Walki;106.485;106.487;2
09.07.2026, 07:05:56;lux;Zrabowane dobra;186.059.272.627 krwi;186.130.388.555 krwi;71115928
09.07.2026, 07:05:57;XTurek;Doswiadczenie;444.215.068 / 444.256.805;444.689.291 / 444.728.235;474223
09.07.2026, 07:05:57;XTurek;Wytrzymalosc;3782;3783;1
09.07.2026, 07:05:57;XTurek;Zrabowane dobra;856.564.813.999 mięsa;857.054.486.430 mięsa;489672431
09.07.2026, 07:05:58;Viktor;Doswiadczenie;151.218.431 / 151.255.500;151.276.637 / 151.310.505;58206
09.07.2026, 07:05:58;Viktor;Walki;50.230;50.231;1
09.07.2026, 07:05:58;Viktor;Zrabowane dobra;255.618.744.270 krwi;255.661.282.384 krwi;42538114
09.07.2026, 07:05:58;PEON;Doswiadczenie;146.737.384 / 146.779.035;146.737.914 / 146.779.035;530
09.07.2026, 07:05:58;PEON;Walki;30.734;30.735;1
09.07.2026, 07:05:58;PEON;Zrabowane dobra;299.868.110.951 mięsa;299.870.327.297 mięsa;2216346
