Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
02.07.2026, 01:07:18;Brahmaparuss;Doswiadczenie;203.408.050 / 203.464.580;203.410.534 / 203.464.580;2484
02.07.2026, 01:07:18;Brahmaparuss;Obrona;3734;3738;4
02.07.2026, 01:07:18;Brahmaparuss;Walki;96.786;96.794;8
02.07.2026, 01:07:18;Brahmaparuss;Zrabowane dobra;293.924.593.615 krwi;293.940.314.856 krwi;15721241
02.07.2026, 01:07:19;Gawron;Doswiadczenie;126.566.682 / 126.610.150;126.570.115 / 126.610.150;3433
02.07.2026, 01:07:19;Gawron;Walki;57.273;57.275;2
02.07.2026, 01:07:20;lux;Doswiadczenie;117.358.378 / 117.374.970;117.358.381 / 117.374.970;3
02.07.2026, 01:07:20;lux;Walki;105.958;105.959;1
02.07.2026, 02:18:58;Brahmaparuss;Doswiadczenie;203.410.534 / 203.464.580;203.410.537 / 203.464.580;3
02.07.2026, 02:18:58;Brahmaparuss;Walki;96.794;96.795;1
02.07.2026, 02:19:00;lux;Doswiadczenie;117.358.381 / 117.374.970;117.358.383 / 117.374.970;2
02.07.2026, 02:19:00;lux;Walki;105.959;105.960;1
02.07.2026, 06:34:28;Brahmaparuss;Doswiadczenie;203.410.537 / 203.464.580;203.641.928 / 203.656.000;231391
02.07.2026, 06:34:28;Brahmaparuss;Obrona;3738;3743;5
02.07.2026, 06:34:28;Brahmaparuss;Walki;96.795;96.801;6
02.07.2026, 06:34:28;Brahmaparuss;Zrabowane dobra;293.940.314.856 krwi;294.142.891.741 krwi;202576885
02.07.2026, 06:34:29;Gawron;Doswiadczenie;126.570.115 / 126.610.150;126.647.821 / 126.660.475;77706
02.07.2026, 06:34:29;Gawron;Sila;2525;2529;4
02.07.2026, 06:34:29;Gawron;Zrabowane dobra;191.468.454.836 krwi;191.547.791.990 krwi;79337154
02.07.2026, 06:34:30;lux;Doswiadczenie;117.358.383 / 117.374.970;117.438.070 / 117.471.890;79687
02.07.2026, 06:34:30;lux;Wytrzymalosc;2546;2547;1
02.07.2026, 06:34:30;lux;Walki;105.960;105.966;6
02.07.2026, 06:34:30;lux;Zrabowane dobra;182.191.787.393 krwi;182.250.732.196 krwi;58944803
02.07.2026, 06:34:30;XTurek;Doswiadczenie;425.662.794 / 425.696.870;426.080.489 / 426.158.350;417695
02.07.2026, 06:34:30;XTurek;Charyzma;2937;2961;24
02.07.2026, 06:34:30;XTurek;Zrabowane dobra;836.554.247.594 mięsa;837.017.559.987 mięsa;463312393
02.07.2026, 06:34:31;Viktor;Doswiadczenie;149.630.913 / 149.664.675;149.680.137 / 149.719.390;49224
02.07.2026, 06:34:31;Viktor;Zrabowane dobra;254.072.833.216 krwi;254.107.069.065 krwi;34235849
02.07.2026, 06:34:32;PEON;Doswiadczenie;146.380.196 / 146.400.015;146.385.809 / 146.400.015;5613
02.07.2026, 06:34:32;PEON;Walki;30.715;30.716;1
02.07.2026, 06:34:32;PEON;Zrabowane dobra;299.462.953.498 mięsa;299.463.792.523 mięsa;839025
