Data i godzina;Gracz;Statystyka;Stara wartosc;Nowa wartosc;Przyrost
02.07.2026, 01:07:18;Brahmaparuss;Doswiadczenie;203.408.050 / 203.464.580;203.410.534 / 203.464.580;2484
02.07.2026, 01:07:18;Brahmaparuss;Obrona;3734;3738;4
02.07.2026, 01:07:18;Brahmaparuss;Walki;96.786;96.794;8
02.07.2026, 01:07:18;Brahmaparuss;Zrabowane dobra;293.924.593.615 krwi;293.940.314.856 krwi;15721241
02.07.2026, 01:07:19;Gawron;Doswiadczenie;126.566.682 / 126.610.150;126.570.115 / 126.610.150;3433
02.07.2026, 01:07:19;Gawron;Walki;57.273;57.275;2
02.07.2026, 01:07:20;lux;Doswiadczenie;117.358.378 / 117.374.970;117.358.381 / 117.374.970;3
02.07.2026, 01:07:20;lux;Walki;105.958;105.959;1
02.07.2026, 02:18:58;Brahmaparuss;Doswiadczenie;203.410.534 / 203.464.580;203.410.537 / 203.464.580;3
02.07.2026, 02:18:58;Brahmaparuss;Walki;96.794;96.795;1
02.07.2026, 02:19:00;lux;Doswiadczenie;117.358.381 / 117.374.970;117.358.383 / 117.374.970;2
02.07.2026, 02:19:00;lux;Walki;105.959;105.960;1
02.07.2026, 06:34:28;Brahmaparuss;Doswiadczenie;203.410.537 / 203.464.580;203.641.928 / 203.656.000;231391
02.07.2026, 06:34:28;Brahmaparuss;Obrona;3738;3743;5
02.07.2026, 06:34:28;Brahmaparuss;Walki;96.795;96.801;6
02.07.2026, 06:34:28;Brahmaparuss;Zrabowane dobra;293.940.314.856 krwi;294.142.891.741 krwi;202576885
02.07.2026, 06:34:29;Gawron;Doswiadczenie;126.570.115 / 126.610.150;126.647.821 / 126.660.475;77706
02.07.2026, 06:34:29;Gawron;Sila;2525;2529;4
02.07.2026, 06:34:29;Gawron;Zrabowane dobra;191.468.454.836 krwi;191.547.791.990 krwi;79337154
02.07.2026, 06:34:30;lux;Doswiadczenie;117.358.383 / 117.374.970;117.438.070 / 117.471.890;79687
02.07.2026, 06:34:30;lux;Wytrzymalosc;2546;2547;1
02.07.2026, 06:34:30;lux;Walki;105.960;105.966;6
02.07.2026, 06:34:30;lux;Zrabowane dobra;182.191.787.393 krwi;182.250.732.196 krwi;58944803
02.07.2026, 06:34:30;XTurek;Doswiadczenie;425.662.794 / 425.696.870;426.080.489 / 426.158.350;417695
02.07.2026, 06:34:30;XTurek;Charyzma;2937;2961;24
02.07.2026, 06:34:30;XTurek;Zrabowane dobra;836.554.247.594 mięsa;837.017.559.987 mięsa;463312393
02.07.2026, 06:34:31;Viktor;Doswiadczenie;149.630.913 / 149.664.675;149.680.137 / 149.719.390;49224
02.07.2026, 06:34:31;Viktor;Zrabowane dobra;254.072.833.216 krwi;254.107.069.065 krwi;34235849
02.07.2026, 06:34:32;PEON;Doswiadczenie;146.380.196 / 146.400.015;146.385.809 / 146.400.015;5613
02.07.2026, 06:34:32;PEON;Walki;30.715;30.716;1
02.07.2026, 06:34:32;PEON;Zrabowane dobra;299.462.953.498 mięsa;299.463.792.523 mięsa;839025
02.07.2026, 09:53:01;Brahmaparuss;Doswiadczenie;203.641.928 / 203.656.000;203.720.298 / 203.783.660;78370
02.07.2026, 09:53:01;Brahmaparuss;Walki;96.801;96.804;3
02.07.2026, 09:53:01;Brahmaparuss;Zrabowane dobra;294.142.891.741 krwi;294.197.479.377 krwi;54587636
02.07.2026, 09:53:02;Gawron;Doswiadczenie;126.647.821 / 126.660.475;126.755.597 / 126.761.160;107776
02.07.2026, 09:53:02;Gawron;Obrona;2507;2508;1
02.07.2026, 09:53:02;Gawron;Zrabowane dobra;191.547.791.990 krwi;191.617.611.777 krwi;69819787
02.07.2026, 09:53:03;lux;Doswiadczenie;117.438.070 / 117.471.890;117.511.687 / 117.520.365;73617
02.07.2026, 09:53:03;lux;Obrona;2907;2909;2
02.07.2026, 09:53:03;lux;Walki;105.966;105.985;19
02.07.2026, 09:53:03;lux;Zrabowane dobra;182.250.732.196 krwi;182.320.544.382 krwi;69812186
02.07.2026, 09:53:03;XTurek;Doswiadczenie;426.080.489 / 426.158.350;426.484.430 / 426.527.715;403941
02.07.2026, 09:53:03;XTurek;Charyzma;2961;2965;4
02.07.2026, 09:53:03;XTurek;Zrabowane dobra;837.017.559.987 mięsa;837.380.321.467 mięsa;362761480
02.07.2026, 09:53:04;Viktor;Doswiadczenie;149.680.137 / 149.719.390;149.763.133 / 149.774.115;82996
02.07.2026, 09:53:04;Viktor;Obrona;3000;3001;1
02.07.2026, 09:53:04;Viktor;Zrabowane dobra;254.107.069.065 krwi;254.164.107.449 krwi;57038384
02.07.2026, 09:53:05;PEON;Doswiadczenie;146.385.809 / 146.400.015;146.391.220 / 146.400.015;5411
02.07.2026, 12:27:51;Brahmaparuss;Doswiadczenie;203.720.298 / 203.783.660;203.720.511 / 203.783.660;213
02.07.2026, 12:27:51;Brahmaparuss;Walki;96.804;96.806;2
02.07.2026, 12:27:51;Brahmaparuss;Zrabowane dobra;294.197.479.377 krwi;294.198.386.864 krwi;907487
02.07.2026, 12:27:51;Gawron;Doswiadczenie;126.755.597 / 126.761.160;126.832.492 / 126.861.880;76895
02.07.2026, 12:27:51;Gawron;Zwinnosc;2305;2306;1
02.07.2026, 12:27:51;Gawron;Walki;57.275;57.276;1
02.07.2026, 12:27:51;Gawron;Zrabowane dobra;191.617.611.777 krwi;191.664.165.485 krwi;46553708
02.07.2026, 12:27:52;lux;Doswiadczenie;117.511.687 / 117.520.365;117.623.012 / 117.665.855;111325
02.07.2026, 12:27:52;lux;Wytrzymalosc;2547;2549;2
02.07.2026, 12:27:52;lux;Walki;105.985;106.000;15
02.07.2026, 12:27:52;lux;Zrabowane dobra;182.320.544.382 krwi;182.392.949.022 krwi;72404640
02.07.2026, 12:27:53;XTurek;Doswiadczenie;426.484.430 / 426.527.715;426.768.624 / 426.804.840;284194
02.07.2026, 12:27:53;XTurek;Charyzma;2965;2968;3
02.07.2026, 12:27:53;XTurek;Zrabowane dobra;837.380.321.467 mięsa;837.638.702.140 mięsa;258380673
02.07.2026, 12:27:54;Viktor;Doswiadczenie;149.763.133 / 149.774.115;149.844.978 / 149.883.600;81845
02.07.2026, 12:27:54;Viktor;Sila;3024;3025;1
02.07.2026, 12:27:54;Viktor;Zrabowane dobra;254.164.107.449 krwi;254.219.290.400 krwi;55182951
02.07.2026, 12:27:54;PEON;Doswiadczenie;146.391.220 / 146.400.015;146.392.076 / 146.400.015;856
02.07.2026, 12:27:54;PEON;Zrabowane dobra;299.463.792.523 mięsa;299.467.383.550 mięsa;3591027
02.07.2026, 14:29:03;Brahmaparuss;Doswiadczenie;203.720.511 / 203.783.660;203.885.341 / 203.911.365;164830
02.07.2026, 14:29:03;Brahmaparuss;Obrona;3743;3744;1
02.07.2026, 14:29:03;Brahmaparuss;Walki;96.806;96.807;1
02.07.2026, 14:29:03;Brahmaparuss;Zrabowane dobra;294.198.386.864 krwi;294.347.573.699 krwi;149186835
02.07.2026, 14:29:04;Gawron;Doswiadczenie;126.832.492 / 126.861.880;126.868.422 / 126.912.255;35930
02.07.2026, 14:29:04;Gawron;Zwinnosc;2306;2307;1
02.07.2026, 14:29:04;Gawron;Walki;57.276;57.279;3
02.07.2026, 14:29:04;Gawron;Zrabowane dobra;191.664.165.485 krwi;191.687.443.964 krwi;23278479
02.07.2026, 14:29:05;lux;Doswiadczenie;117.623.012 / 117.665.855;117.660.069 / 117.665.855;37057
02.07.2026, 14:29:05;lux;Walki;106.000;106.016;16
02.07.2026, 14:29:05;lux;Zrabowane dobra;182.392.949.022 krwi;182.416.573.005 krwi;23623983
02.07.2026, 14:29:05;XTurek;Doswiadczenie;426.768.624 / 426.804.840;427.062.752 / 427.082.060;294128
02.07.2026, 14:29:05;XTurek;Charyzma;2968;2971;3
02.07.2026, 14:29:05;XTurek;Zrabowane dobra;837.638.702.140 mięsa;837.902.171.457 mięsa;263469317
02.07.2026, 14:29:06;Viktor;Doswiadczenie;149.844.978 / 149.883.600;149.881.726 / 149.883.600;36748
02.07.2026, 14:29:06;Viktor;Walki;50.142;50.143;1
02.07.2026, 14:29:06;Viktor;Zrabowane dobra;254.219.290.400 krwi;254.243.358.133 krwi;24067733
02.07.2026, 16:41:23;Brahmaparuss;Doswiadczenie;203.885.341 / 203.911.365;203.972.262 / 203.975.230;86921
02.07.2026, 16:41:23;Brahmaparuss;Obrona;3744;3748;4
02.07.2026, 16:41:23;Brahmaparuss;Walki;96.807;96.814;7
02.07.2026, 16:41:23;Brahmaparuss;Zrabowane dobra;294.347.573.699 krwi;294.414.086.046 krwi;66512347
